frame,DetObj#,x,y,z,v,snr,noise
33,23,0.0,2.4384968280792236,-0.15270459651947021,-0.14279979467391968,112,477
34,0,-0.2672330439090729,4.052789688110352,-1.336165189743042,0.0,83,457
34,1,0.0,2.0074663162231445,-0.25291699171066284,0.14279979467391968,183,463
34,2,0.0,2.9788730144500732,-0.47123685479164124,0.14279979467391968,65,498
34,3,2.167689561843872,2.094752550125122,0.09424737095832825,0.14279979467391968,65,498
34,4,-0.09782638400793076,1.5123592615127563,-0.391305536031723,0.28559958934783936,376,454
34,5,2.2667088508605957,2.8288490772247314,0.11333544552326202,0.28559958934783936,73,499
34,6,-0.2672330439090729,4.094425678253174,-1.2025487422943115,0.28559958934783936,143,499
34,7,-0.2815490961074829,4.38665771484375,-0.9854218363761902,0.28559958934783936,134,552
34,8,-0.18252971768379211,1.2015575170516968,1.5210809707641602,0.42839938402175903,94,457
34,9,-0.12168647348880768,1.8959282636642456,-0.42590266466140747,0.42839938402175903,94,457
34,10,-0.42590266466140747,4.338728904724121,-1.2777079343795776,1.5707976818084717,247,457
34,11,0.056071218103170395,1.7854963541030884,-0.1682136505842209,-1.2851982116699219,173,454
34,12,-0.24098694324493408,3.800800323486328,-0.6024673581123352,-1.1423983573913574,118,454
34,13,-0.11691445857286453,3.648780107498169,-0.8184012174606323,-0.9995985627174377,116,461
34,14,-0.14316055178642273,4.522604942321777,-0.715802788734436,-0.8567987680435181,124,469
34,15,0.0,1.7934026718139648,-0.056071218103170395,-0.7139989733695984,197,465
34,16,-2.3549911975860596,2.686741828918457,-0.3364273011684418,-0.5711991786956787,54,487
34,17,-0.22428487241268158,2.9585208892822266,2.018563747406006,-0.5711991786956787,54,487
34,18,0.15389759838581085,1.6311209201812744,0.1025983989238739,-0.42839938402175903,237,536
34,19,0.09544037282466888,3.0391428470611572,-0.28632110357284546,-0.42839938402175903,52,526
34,20,-2.7057347297668457,1.6466574668884277,-0.5010619759559631,-0.42839938402175903,100,525
34,21,-4.090813159942627,2.4895894527435303,-0.7575579881668091,-0.42839938402175903,124,496
34,22,-4.187446117401123,2.6228203773498535,-0.46527180075645447,-0.42839938402175903,67,513
34,23,-0.310181200504303,4.914194583892822,0.620362401008606,-0.42839938402175903,67,513
34,24,0.0,1.336165189743042,0.0,-0.28559958934783936,70,453
34,25,0.04772018641233444,1.523313283920288,-0.09544037282466888,-0.28559958934783936,407,476
34,26,-0.06919427216053009,2.1957600116729736,-0.27677708864212036,-0.28559958934783936,56,488
34,27,-0.37579649686813354,3.9413866996765137,-0.6263274550437927,-0.28559958934783936,54,511
34,28,0.0,1.6343445777893066,-0.15389759838581085,-0.14279979467391968,281,545
34,29,-0.05726422369480133,1.7990447282791138,-0.343585342168808,-0.14279979467391968,173,567
34,30,0.1288444995880127,2.0564727783203125,0.06442224979400635,-0.14279979467391968,101,534
34,31,-0.07038727402687073,2.2336180210113525,-0.2815490961074829,-0.14279979467391968,67,485
34,32,0.0,2.413264036178589,-0.38176149129867554,-0.14279979467391968,109,468
34,33,-0.07635229825973511,1.3091691732406616,2.061511993408203,-0.14279979467391968,109,468
34,34,-0.11333544552326202,2.111205577850342,2.9467215538024902,-0.14279979467391968,67,473
34,35,-0.11333544552326202,3.5606093406677246,-0.6800127029418945,-0.14279979467391968,67,473
35,0,2.28698992729187,1.4523597955703735,-0.08470333367586136,0.14279979467391968,103,454
35,1,0.10379140824079514,2.6704866886138916,-1.9720367193222046,0.14279979467391968,45,510
35,2,2.179619550704956,2.4866654872894287,0.3113742172718048,0.14279979467391968,45,510
35,3,3.8462469577789307,2.7237274646759033,-0.4437977075576782,0.28559958934783936,81,536
35,4,4.090813159942627,2.602297067642212,0.0,0.28559958934783936,70,540
35,5,-0.15031859278678894,1.4787696599960327,-0.6012743711471558,0.42839938402175903,332,456
35,6,0.0,3.397677183151245,0.0,0.42839938402175903,62,489
35,7,1.9111933708190918,2.809190273284912,0.0,0.42839938402175903,62,489
35,8,-0.12645849585533142,1.895823359489441,-0.6955217123031616,0.5711991786956787,85,463
35,9,-0.12645849585533142,1.5214486122131348,1.3278142213821411,0.5711991786956787,85,463
35,10,0.0,4.153064727783203,-0.26007500290870667,0.8567987680435181,49,461
35,11,-0.1193004697561264,3.5829885005950928,-1.312305212020874,-0.8567987680435181,86,461
35,12,-0.2386009395122528,2.8706579208374023,2.505309820175171,-0.8567987680435181,86,461
35,13,-0.3471643328666687,3.4152534008026123,-1.3886573314666748,-0.7139989733695984,92,471
35,14,0.05129919946193695,1.6399705410003662,0.05129919946193695,-0.5711991786956787,293,472
35,15,0.06084323674440384,1.9374535083770752,0.18252971768379211,-0.42839938402175903,123,473
35,16,-2.7295947074890137,1.5817495584487915,-1.1548285484313965,-0.42839938402175903,54,538
35,17,0.0,1.5459973812103271,-0.2445659637451172,-0.28559958934783936,392,477
35,18,-0.11452844738960266,3.618083953857422,-0.5726422071456909,-0.28559958934783936,96,512
35,19,-2.29772686958313,3.0099778175354004,-1.53181791305542,-0.28559958934783936,56,500
35,20,-0.6382575035095215,3.0153863430023193,2.6806814670562744,-0.28559958934783936,56,500
35,21,-0.058457229286432266,1.755664348602295,-0.643029510974884,-0.14279979467391968,68,541
35,22,-0.062036242336034775,1.948965072631836,-0.37221744656562805,-0.14279979467391968,159,517
35,23,0.0,2.0904407501220703,-0.19684576988220215,-0.14279979467391968,118,519
35,24,-0.07515929639339447,2.345644474029541,-0.5261150598526001,-0.14279979467391968,82,494
35,25,0.0,1.5013056993484497,1.878982424736023,-0.14279979467391968,82,494
36,0,2.6341543197631836,2.2812442779541016,-0.4390257000923157,0.14279979467391968,57,498
36,1,2.433729410171509,3.0005030632019043,-0.4867458939552307,0.14279979467391968,51,503
36,2,-0.29347914457321167,4.684188365936279,-0.14673957228660583,0.14279979467391968,115,493
36,3,0.0,1.8853626251220703,-0.2982511818408966,0.28559958934783936,170,481
36,4,2.684260606765747,2.0764448642730713,-0.5368521213531494,0.28559958934783936,67,494
36,5,3.9393014907836914,2.722996950149536,-0.7575579881668091,0.28559958934783936,92,539
36,6,0.30302318930625916,4.484333515167236,-1.8181390762329102,0.28559958934783936,92,539
36,7,-0.13123051822185516,2.0287744998931885,-0.5249220728874207,0.42839938402175903,180,463
36,8,-0.06561525911092758,1.3090204000473022,1.6403814554214478,0.42839938402175903,180,463
36,9,-0.25649601221084595,1.4536784887313843,-0.7181887626647949,0.5711991786956787,202,465
36,10,2.512467861175537,1.5955497026443481,-0.09305436164140701,0.7139989733695984,118,455
36,11,-0.09663337469100952,3.0358877182006836,-0.5798002481460571,-0.5711991786956787,86,494
36,12,-0.1753716915845871,1.747861385345459,-0.643029510974884,-0.42839938402175903,147,469
36,13,-0.4533417820930481,3.17136812210083,-1.7000316381454468,-0.42839938402175903,84,510
36,14,-2.2762529850006104,2.9140381813049316,-1.6439604759216309,-0.28559958934783936,69,492
36,15,-0.14435356855392456,4.59670352935791,-0.4330607056617737,-0.28559958934783936,96,493
36,16,-0.1360025256872177,1.3854764699935913,-0.40800756216049194,-0.14279979467391968,392,438
36,17,-0.09782638400793076,1.5241777896881104,-0.34239235520362854,-0.14279979467391968,422,483
36,18,-0.062036242336034775,1.6807128190994263,-1.054616093635559,-0.14279979467391968,50,492
36,19,0.0,2.121096611022949,-0.2672330439090729,-0.14279979467391968,86,481
36,20,-0.34000635147094727,3.522526979446411,-0.7933481335639954,-0.14279979467391968,86,515
37,0,-0.14673957228660583,1.4948562383651733,-0.4402187168598175,0.14279979467391968,308,465
37,1,-0.22905689477920532,1.6317790746688843,-0.801699161529541,0.14279979467391968,195,495
37,2,-0.13361652195453644,2.095693349838257,-0.4008495807647705,0.14279979467391968,75,451
37,3,2.445659637451172,1.8638428449630737,-0.5869582891464233,0.14279979467391968,61,510
37,4,-0.357901394367218,3.567064046859741,-1.312305212020874,0.14279979467391968,62,495
37,5,-0.22667087614536285,1.2846460342407227,-0.6346784830093384,0.28559958934783936,320,452
37,6,0.11094943434000015,3.405261993408203,-0.9985449314117432,0.28559958934783936,49,512
37,7,2.773735761642456,2.030708074569702,-0.8875954747200012,0.28559958934783936,49,512
37,8,0.29586514830589294,4.315474987030029,-1.9231234788894653,0.28559958934783936,105,503
37,9,3.9941794872283936,2.3202316761016846,-1.0355280637741089,0.28559958934783936,105,503
37,10,3.9393014907836914,2.619880437850952,-1.0605812072753906,0.28559958934783936,57,535
37,11,0.15151159465312958,4.603061199188232,-1.5151159763336182,0.28559958934783936,57,535
37,12,-0.32211124897003174,1.4524800777435303,-0.8589633703231812,0.42839938402175903,231,496
37,13,-0.3400063216686249,1.8918532133102417,-1.0200189352035522,0.42839938402175903,54,474
37,14,0.0,1.6723525524139404,-0.15747661888599396,-0.42839938402175903,202,477
37,15,-0.4533417820930481,3.3313679695129395,-1.360025405883789,-0.42839938402175903,91,476
37,16,-0.10021239519119263,1.5354095697402954,-0.4509557783603668,-0.14279979467391968,362,465
37,17,0.0,1.855959415435791,-0.23382891714572906,-0.14279979467391968,227,476
37,18,-0.28632110357284546,2.8536510467529297,-1.0498441457748413,-0.14279979467391968,72,523
37,19,-2.4027113914489746,2.646580457687378,-1.896877408027649,-0.14279979467391968,84,485
38,0,-0.23263590037822723,1.3604726791381836,-0.5583261847496033,0.14279979467391968,363,441
38,1,-0.15031859278678894,1.5156607627868652,-0.5010619759559631,0.14279979467391968,351,461
38,2,-0.18610872328281403,1.8765321969985962,-0.620362401008606,0.14279979467391968,83,481
38,3,-0.2481449693441391,1.420074462890625,1.3647973537445068,0.14279979467391968,83,481
38,4,-0.13123051822185516,1.9673638343811035,-0.7217678427696228,0.14279979467391968,154,453
38,5,2.5196259021759033,2.49871563911438,-0.9162275791168213,0.14279979467391968,79,530
38,6,-0.22905689477920532,3.509507417678833,-1.0307559967041016,0.14279979467391968,79,530
38,7,2.6508564949035645,2.581486463546753,-1.0844411849975586,0.14279979467391968,55,498
38,8,2.481449604034424,3.036609172821045,-0.620362401008606,0.14279979467391968,72,508
38,9,-0.32926928997039795,1.484757423400879,-0.8780514001846313,0.28559958934783936,177,563
38,10,-0.2922861576080322,1.6263302564620972,-0.8768584132194519,0.28559958934783936,146,525
38,11,-0.3400063216686249,1.7667245864868164,-1.2240227460861206,0.28559958934783936,108,464
38,12,2.524397850036621,2.2786026000976562,-0.8780514001846313,0.28559958934783936,89,520
38,13,-0.29586514830589294,4.640463352203369,-0.8875954151153564,0.28559958934783936,186,491
38,14,4.00133752822876,2.7183732986450195,-0.9233856201171875,0.28559958934783936,123,555
38,15,-0.6442224979400635,3.863187074661255,-1.288444995880127,0.8567987680435181,53,457
38,16,-0.3865334987640381,2.8404295444488525,2.963423490524292,0.8567987680435181,53,457
38,17,-0.5607121586799622,3.230792284011841,-1.4578516483306885,-0.28559958934783936,81,462
38,18,-0.1956527680158615,1.4377483129501343,-0.5869582891464233,-0.14279979467391968,290,458
38,19,0.05726422369480133,1.7990447282791138,-0.343585342168808,-0.14279979467391968,170,464
38,20,-2.1760404109954834,1.2563376426696777,-1.4506936073303223,-0.14279979467391968,85,456
38,21,-2.1044602394104004,1.9714099168777466,-1.4029735326766968,-0.14279979467391968,48,525
38,22,-2.388395309448242,1.926809549331665,-1.6284513473510742,-0.14279979467391968,62,503
38,23,-2.4552035331726074,1.8815603256225586,-2.1044602394104004,-0.14279979467391968,51,483
38,24,0.0,4.446937561035156,-0.41874462366104126,-0.14279979467391968,180,485
39,0,-0.007158027961850166,0.03748009726405144,-0.001193004660308361,0.14279979467391968,53,423
39,1,-0.13123051822185516,1.942034363746643,-0.7873830795288086,0.14279979467391968,160,460
39,2,-0.34000635147094727,3.1855125427246094,-1.7000316381454468,0.14279979467391968,67,509
39,3,-0.4724298417568207,2.311408281326294,-2.9526865482330322,0.14279979467391968,46,507
39,4,-0.28632110357284546,1.2910934686660767,-0.7635229825973511,0.28559958934783936,408,456
39,5,-0.28632110357284546,1.560909628868103,-0.9162275791168213,0.28559958934783936,176,548
39,6,-0.28632110357284546,1.5931396484375,0.8589633703231812,0.28559958934783936,176,548
39,7,2.2297255992889404,2.3789427280426025,-0.9555966854095459,0.28559958934783936,55,515
39,8,2.233304738998413,3.165672540664673,-0.8685073852539062,0.28559958934783936,46,520
39,9,4.00133752822876,2.5935282707214355,-1.2311807870864868,0.28559958934783936,71,592
39,10,-0.3077951967716217,4.417692184448242,-2.1545662879943848,0.28559958934783936,71,592
39,11,-0.45811378955841064,3.4870102405548096,-1.0307559967041016,0.5711991786956787,67,480
39,12,-0.05726422369480133,1.809041976928711,-0.28632110357284546,-0.14279979467391968,134,470
39,13,-2.3323240280151367,1.4554414749145508,-1.7238917350769043,-0.14279979467391968,86,478
39,14,-0.13480952382087708,4.2779459953308105,-0.5392380952835083,-0.14279979467391968,142,494
39,15,0.0,4.446937561035156,-0.41874462366104126,-0.14279979467391968,188,518
40,0,-0.3006371855735779,1.254657506942749,-0.9520177841186523,0.0,326,436
40,1,0.41516563296318054,4.40675687789917,-0.13838854432106018,0.14279979467391968,120,498
40,2,-0.11691445857286453,1.7913111448287964,-0.5261150598526001,0.28559958934783936,297,529
40,3,-0.12645849585533142,1.8150209188461304,-0.8852094411849976,0.28559958934783936,101,483
40,4,-0.3400063216686249,1.8918532133102417,-1.0200189352035522,0.28559958934783936,110,457
40,5,-0.5440101027488708,1.3325471878051758,1.6320302486419678,0.28559958934783936,110,457
40,6,2.548257827758789,1.9200211763381958,-1.1679515838623047,0.28559958934783936,49,490
40,7,2.4146413803100586,2.1841254234313965,-1.3170771598815918,0.28559958934783936,58,491
40,8,-0.34000635147094727,3.1855125427246094,-1.7000316381454468,0.28559958934783936,83,509
40,9,2.6508564949035645,2.397789716720581,-1.4459216594696045,0.28559958934783936,49,511
40,10,-0.3006371855735779,1.355648159980774,-0.801699161529541,0.42839938402175903,377,465
40,11,-1.0605812072753906,3.9683313369750977,-2.575697183609009,0.42839938402175903,68,525
40,12,-0.3471643328666687,3.460052013397217,-1.2729359865188599,0.8567987680435181,74,475
40,13,-0.2481449693441391,1.8693405389785767,-0.620362401008606,-0.9995985627174377,117,461
40,14,-0.22428487241268158,1.6699436902999878,-0.6167833805084229,-0.7139989733695984,188,465
40,15,0.14673957228660583,4.684188365936279,-0.29347914457321167,-0.42839938402175903,84,491
40,16,-0.22428487241268158,1.6481505632400513,-0.6728546023368835,-0.28559958934783936,272,460
40,17,-0.13480952382087708,4.2779459953308105,-0.5392380952835083,-0.14279979467391968,186,487
40,18,0.0,4.381674289703369,-0.2743910849094391,-0.14279979467391968,179,483
40,19,0.0,4.502585411071777,-0.14077454805374146,-0.14279979467391968,179,537
41,0,-0.35909438133239746,1.1854445934295654,-1.0772831439971924,0.0,340,422
41,1,-0.8875954747200012,2.6255428791046143,-2.2189886569976807,0.14279979467391968,142,527
41,2,-0.3006371855735779,1.3247380256652832,-0.8518053293228149,0.28559958934783936,339,450
41,3,-0.178950697183609,1.8663947582244873,-0.357901394367218,0.28559958934783936,145,590
41,4,-0.2672330439090729,1.9351345300674438,-0.8685073852539062,0.28559958934783936,227,472
41,5,2.2905688285827637,2.509192705154419,-1.374341368675232,0.28559958934783936,83,523
41,6,-0.2922861576080322,1.6841365098953247,0.759943962097168,0.42839938402175903,126,594
41,7,-0.40920060873031616,1.4485130310058594,-1.1106873750686646,0.42839938402175903,126,594
41,8,-0.8446472883224487,3.6275064945220947,-2.5339417457580566,0.42839938402175903,109,493
41,9,-0.4103935956954956,1.1686763763427734,-1.0772831439971924,0.7139989733695984,410,467
41,10,-0.37937548756599426,1.7465471029281616,0.9484387040138245,0.7139989733695984,84,487
41,11,-0.31614625453948975,1.7235045433044434,-1.0116679668426514,0.7139989733695984,84,487
41,12,-0.9687198400497437,3.530942678451538,-2.4909937381744385,0.7139989733695984,83,478
41,13,0.3006371855735779,4.791368007659912,0.3006371855735779,-1.4279979467391968,141,460
41,14,0.1491255760192871,4.767355918884277,-0.1491255760192871,-0.8567987680435181,124,459
41,15,0.2887071371078491,4.610283374786377,0.0,-0.42839938402175903,216,481
41,16,0.13838854432106018,4.424106597900391,-0.13838854432106018,-0.14279979467391968,277,467
42,0,-0.3674454391002655,1.213012933731079,-1.1023362874984741,0.0,277,423
42,1,-0.2720050513744354,1.9028207063674927,-1.0200189352035522,0.0,117,454
42,2,-0.2720050513744354,1.7784638404846191,1.2240227460861206,0.0,117,454
42,3,-0.178950697183609,1.804357886314392,-0.5965023636817932,0.14279979467391968,287,514
42,4,-0.13480952382087708,4.292788982391357,-0.4044285714626312,0.14279979467391968,106,514
42,5,-0.7849970459938049,2.6890811920166016,-2.2428486347198486,0.28559958934783936,146,518
42,6,3.0087575912475586,1.74351966381073,-1.2729359865188599,0.28559958934783936,77,508
42,7,-0.32211124897003174,1.4524800777435303,-0.8589633703231812,0.42839938402175903,427,446
42,8,-0.37221744656562805,1.640151858329773,-1.054616093635559,0.42839938402175903,223,502
42,9,-0.27677708864212036,1.76003897190094,-1.314691185951233,0.42839938402175903,99,467
42,10,-0.4843599200248718,1.5989717245101929,1.4530797004699707,0.42839938402175903,99,467
42,11,-0.3280763030052185,1.7483726739883423,-1.1154594421386719,0.5711991786956787,176,479
42,12,-0.3280763030052185,1.7483726739883423,1.1154594421386719,0.5711991786956787,176,479
42,13,-0.28632110357284546,1.7044525146484375,-1.503185749053955,0.5711991786956787,80,483
42,14,-0.12049347162246704,3.337038278579712,-1.9278955459594727,0.5711991786956787,52,493
42,15,-0.7372769117355347,3.6181695461273193,-1.3516743183135986,0.5711991786956787,49,491
42,16,-0.9937728643417358,3.517817258834839,-2.697383403778076,0.5711991786956787,80,492
42,17,-0.5905373096466064,2.2840895652770996,-2.9526865482330322,0.7139989733695984,72,472
42,18,0.27677708864212036,4.417608737945557,0.13838854432106018,-0.42839938402175903,186,459
42,19,0.2887071371078491,4.610283374786377,0.0,-0.42839938402175903,188,509
42,20,0.27916309237480164,4.455691337585449,-0.13958154618740082,-0.28559958934783936,183,471
42,21,0.0,4.390257358551025,0.0,-0.14279979467391968,200,479
42,22,0.14077454805374146,4.500384330749512,-0.14077454805374146,-0.14279979467391968,158,497
43,0,-0.21951285004615784,1.6130834817886353,-0.6585385799407959,0.14279979467391968,368,443
43,1,-0.9066835641860962,2.6820061206817627,-2.2667088508605957,0.14279979467391968,68,517
43,2,2.3144290447235107,2.5953614711761475,-1.2729359865188599,0.14279979467391968,52,512
43,3,0.0,4.311797618865967,-0.13480952382087708,0.14279979467391968,153,515
43,4,-1.009281873703003,2.6131834983825684,-2.2428486347198486,0.28559958934783936,97,507
43,5,-0.3841474950313568,1.4002013206481934,-0.9878078103065491,0.42839938402175903,419,454
43,6,-0.37937548756599426,1.6716933250427246,-1.0748971700668335,0.42839938402175903,161,519
43,7,-0.734890878200531,2.7497096061706543,0.734890878200531,0.42839938402175903,59,478
43,8,-1.377920389175415,1.3717825412750244,-2.2046725749969482,0.42839938402175903,59,478
43,9,-2.2046725749969482,1.9093023538589478,0.3674454391002655,0.42839938402175903,59,478
43,10,-0.5726422071456909,1.7518898248672485,1.3600252866744995,0.5711991786956787,123,476
43,11,-0.36505943536758423,3.2787675857543945,-2.0686700344085693,0.5711991786956787,50,488
43,12,-0.3972705602645874,2.615154981613159,-3.3105878829956055,0.5711991786956787,73,489
43,13,-0.620362401008606,2.9308431148529053,-2.6055221557617188,0.7139989733695984,58,473
43,14,-0.5726422071456909,1.068250298500061,-1.374341368675232,0.8567987680435181,240,455
43,15,-0.4760088324546814,1.6306129693984985,-1.3600252866744995,0.8567987680435181,157,461
43,16,-0.40800756216049194,1.9137251377105713,0.9520176649093628,0.8567987680435181,157,461
43,17,-0.5583261847496033,1.2622509002685547,-1.4268336296081543,0.9995985627174377,157,501
43,18,-0.4962899386882782,1.819259762763977,0.620362401008606,0.9995985627174377,157,501
43,19,0.1419675499200821,4.520724773406982,0.42590266466140747,-0.8567987680435181,95,452
43,20,0.2839350998401642,4.525180816650391,0.2839350998401642,-0.42839938402175903,184,508
43,21,0.13719554245471954,4.385968208312988,0.13719554245471954,-0.28559958934783936,272,465
43,22,-0.1193004697561264,1.844340443611145,-0.4772018790245056,-0.14279979467391968,296,497
43,23,-0.07396628707647324,2.270174503326416,-0.6656965613365173,-0.14279979467391968,134,443
43,24,-0.07396628707647324,1.563822865486145,1.775190830230713,-0.14279979467391968,134,443
43,25,-0.14673957228660583,4.693373203277588,0.0,-0.14279979467391968,102,542
44,0,-0.357901394367218,2.0930347442626953,-0.8589633107185364,0.14279979467391968,97,472
44,1,-0.4294816553592682,1.8444947004318237,1.288444995880127,0.14279979467391968,97,472
44,2,-0.9066835641860962,2.5819594860076904,-2.380044460296631,0.14279979467391968,82,538
44,3,0.13480952382087708,4.292788982391357,-0.4044285714626312,0.14279979467391968,158,519
44,4,0.13838854432106018,4.391520023345947,0.5535541772842407,0.14279979467391968,105,513
44,5,-0.39249852299690247,1.468595027923584,-0.953210711479187,0.28559958934783936,415,467
44,6,-0.3507433831691742,2.8010714054107666,-2.4552035331726074,0.28559958934783936,113,515
44,7,-0.5153779983520508,1.4676400423049927,-1.3528672456741333,0.42839938402175903,200,477
44,8,-2.3836233615875244,1.4929901361465454,0.2648470401763916,0.42839938402175903,72,460
44,9,-0.44141173362731934,2.7777392864227295,0.2648470401763916,0.42839938402175903,72,460
44,10,-0.44856974482536316,1.3268872499465942,-1.1214243173599243,0.5711991786956787,364,458
44,11,-0.5177640318870544,1.4774754047393799,-1.775190830230713,0.7139989733695984,89,465
44,12,-0.5845723152160645,1.0905053615570068,-1.4029735326766968,0.9995985627174377,427,453
44,13,0.13838854432106018,4.426270484924316,0.0,-0.9995985627174377,204,464
44,14,-0.1455465704202652,4.6461052894592285,0.2910931408405304,-0.8567987680435181,88,460
44,15,-0.11452844738960266,1.7547537088394165,-0.5153779983520508,-0.5711991786956787,278,460
44,16,0.40800756216049194,4.324367046356201,0.2720050513744354,-0.5711991786956787,214,466
44,17,-0.2386009395122528,1.7533516883850098,-0.715802788734436,-0.28559958934783936,285,486
44,18,-0.18968774378299713,1.8905439376831055,-0.6955217123031616,-0.28559958934783936,105,545
44,19,-0.18968774378299713,1.4570190906524658,1.3910434246063232,-0.28559958934783936,105,545
44,20,0.42232364416122437,4.476099491119385,0.2815490961074829,-0.28559958934783936,304,495
44,21,-0.3340412974357605,1.9247273206710815,-0.8685073852539062,-0.14279979467391968,62,533
44,22,-0.3340412974357605,1.7801612615585327,1.1357403993606567,-0.14279979467391968,62,533
44,23,-0.14793257415294647,2.2435085773468018,-0.7396628856658936,-0.14279979467391968,185,465
45,0,0.1360025256872177,4.341442584991455,0.2720050513744354,0.0,217,475
45,1,-0.2803560793399811,1.559949278831482,-0.8410682678222656,0.14279979467391968,357,460
45,2,-0.3042161762714386,1.6927108764648438,-0.9126485586166382,0.14279979467391968,249,520
45,3,-1.1333544254302979,2.3773443698883057,-2.493379831314087,0.14279979467391968,125,500
45,4,0.27677708864212036,4.417608737945557,-0.13838854432106018,0.14279979467391968,114,506
45,5,-0.40800756216049194,1.8398081064224243,-1.0880202054977417,0.28559958934783936,138,467
45,6,-0.4760088324546814,1.8622912168502808,1.0200189352035522,0.28559958934783936,138,467
45,7,-0.4426047205924988,1.335320234298706,-1.454272747039795,0.42839938402175903,199,481
45,8,-0.37937548756599426,1.8841891288757324,0.6322925090789795,0.42839938402175903,199,481
45,9,-0.5129920244216919,2.955831289291382,-1.333779215812683,0.42839938402175903,71,464
45,10,-1.320656180381775,2.8111257553100586,-3.52174973487854,0.42839938402175903,53,494
45,11,-0.4008495807647705,1.3731478452682495,-1.1452844142913818,0.5711991786956787,355,461
45,12,-0.4927109181880951,1.744127869606018,-1.3373582363128662,0.5711991786956787,90,459
45,13,-0.5630981922149658,2.010662794113159,0.8446472883224487,0.5711991786956787,90,459
45,14,-0.620362401008606,1.072706937789917,-1.5509060621261597,1.1423983573913574,310,453
45,15,0.14435356855392456,4.608022689819336,-0.2887071371078491,-0.8567987680435181,81,466
45,16,-0.1682136505842209,1.7136157751083374,-0.5046409368515015,-0.5711991786956787,352,464
45,17,0.2910931408405304,4.639261245727539,0.2910931408405304,-0.5711991786956787,82,495
45,18,0.1360025256872177,4.349955081939697,0.0,-0.42839938402175903,254,479
45,19,0.41874462366104126,4.438166618347168,0.27916309237480164,-0.42839938402175903,262,517
45,20,-0.2982511818408966,1.7885125875473022,-0.5965023636817932,-0.28559958934783936,219,494
45,21,-0.14793257415294647,2.189202308654785,-0.8875954151153564,-0.28559958934783936,118,506
45,22,0.13480952382087708,4.309689998626709,-0.13480952382087708,-0.28559958934783936,263,473
45,23,-0.34597134590148926,1.634508728981018,-1.4530797004699707,-0.14279979467391968,126,478
45,24,0.2910931408405304,4.62783145904541,0.4366397261619568,-0.14279979467391968,65,547
46,0,-0.39249852299690247,1.4306403398513794,-1.009281873703003,0.14279979467391968,270,459
46,1,-0.36505943536758423,1.646144151687622,-0.9734917879104614,0.14279979467391968,252,521
46,2,-0.46765783429145813,2.7839393615722656,-2.4552035331726074,0.14279979467391968,48,510
46,3,0.13719554245471954,4.388113021850586,0.0,0.14279979467391968,201,526
46,4,-0.5630981922149658,1.7750996351242065,-1.2669708728790283,0.28559958934783936,162,476
46,5,-0.4927109181880951,2.0290589332580566,0.8446472883224487,0.28559958934783936,162,476
46,6,-0.46765783429145813,1.3317476511001587,-1.2276017665863037,0.42839938402175903,291,458
46,7,-0.656152606010437,1.2240368127822876,-1.5747661590576172,1.1423983573913574,301,452
46,8,-0.801699161529541,2.9996836185455322,-1.9469835758209229,-0.8567987680435181,70,459
46,9,-0.1682136505842209,1.6960965394973755,-0.5607121586799622,-0.7139989733695984,304,458
46,10,-0.2147408425807953,1.5780164003372192,-0.6442224979400635,-0.5711991786956787,248,458
46,11,-0.343585342168808,1.5817784070968628,-0.8589633703231812,-0.28559958934783936,303,475
46,12,0.41516563296318054,4.389338970184326,0.41516563296318054,-0.28559958934783936,289,495
46,13,-1.009281873703003,2.402571678161621,-2.4671335220336914,-0.14279979467391968,104,515
46,14,-1.2502689361572266,3.409705877304077,-3.438239574432373,-0.14279979467391968,58,592
47,0,-0.39249852299690247,1.389389991760254,-1.0653531551361084,0.14279979467391968,378,465
47,1,-0.36505943536758423,1.6086105108261108,-1.0343350172042847,0.14279979467391968,159,564
47,2,-0.4008495807647705,1.8075308799743652,-1.0689321756362915,0.14279979467391968,72,492
47,3,-0.46765783429145813,1.655443549156189,1.2693569660186768,0.14279979467391968,72,492
47,4,-0.4927109181880951,1.8435554504394531,-1.19658362865448,0.14279979467391968,140,459
47,5,-1.4268335103988647,2.529165267944336,-1.9756156206130981,0.14279979467391968,48,501
47,6,-0.7933481335639954,2.511345624923706,-2.493379831314087,0.14279979467391968,62,498
47,7,2.0400381088256836,2.2976646423339844,-1.926702618598938,0.14279979467391968,62,498
47,8,0.13838854432106018,4.40675687789917,-0.41516563296318054,0.14279979467391968,178,510
47,9,-0.4342536926269531,1.4875768423080444,-1.240724802017212,0.42839938402175903,232,488
47,10,-0.6227484345436096,1.4078953266143799,-1.5914682149887085,0.8567987680435181,165,450
47,11,0.0,4.381674289703369,-0.2743910849094391,-0.8567987680435181,142,467
47,12,-0.28632110357284546,2.156931161880493,-0.715802788734436,-0.7139989733695984,191,459
47,13,-0.8971394896507263,2.6537744998931885,-2.2428486347198486,-0.7139989733695984,83,472
47,14,-2.594785213470459,1.6574159860610962,-1.2454968690872192,-0.5711991786956787,52,460
47,15,0.3972705602645874,4.200143337249756,0.3972705602645874,-0.5711991786956787,183,470
47,16,-1.009281873703003,2.402571678161621,-2.4671335220336914,-0.28559958934783936,193,495
47,17,0.3901125192642212,4.124464988708496,0.3901125192642212,-0.28559958934783936,90,499
47,18,0.2720050513744354,4.341442584991455,0.1360025256872177,-0.28559958934783936,273,522
